ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link,
2020-10-22,l892394,157 Loon Ave,Loon Ave,Painswick South,Barrie,$629900,3 baths,3+1 beds,https://barrie.listing.ca/157-loon-ave.S4963487.htm#61-5
2020-10-22,l892392,20 Parisian Cres,Parisian Cres,Innis-Shore,Barrie,$799900,3 baths,3+1 beds,https://barrie.listing.ca/20-parisian-cres.S4963441.htm#61-6
2020-10-22,l892193,54 Koda St 207,Koda St,Holly,Barrie,$399900,1 baths,1 beds,https://barrie.listing.ca/54-koda-st-207.S4963920.htm#61-7
2020-10-22,l892192,302 Essa Rd 207,Essa Rd,Ardagh,Barrie,$429900,1 baths,2 beds,https://barrie.listing.ca/302-essa-rd-207.S4963902.htm#61-8
2020-10-22,l892191,65 Ellen St 506,Ellen St,City Centre,Barrie,$624888,2 baths,2 beds,https://barrie.listing.ca/65-ellen-st-506.S4963854.htm#61-9
2020-10-22,l891652,35 Kempenfelt Dr,Kempenfelt Dr,City Centre,Barrie,$1995000,5 baths,3+1 beds,https://barrie.listing.ca/35-kempenfelt-dr.S4962822.htm#61-a
2020-10-22,l891649,64 Neelands St,Neelands St,West Bayfield,Barrie,$699900,3 baths,4 beds,https://barrie.listing.ca/64-neelands-st.S4962421.htm#61-b
2020-10-22,l891648,57 Knupp Rd,Knupp Rd,Edgehill Drive,Barrie,$699999,3 baths,4 beds,https://barrie.listing.ca/57-knupp-rd.S4962331.htm#61-c
2020-10-22,l891647,29 Golfdale Rd,Golfdale Rd,Sunnidale,Barrie,$550000,3 baths,3+1 beds,https://barrie.listing.ca/29-golfdale-rd.S4944738.htm#61-d
2020-10-22,l891445,111 Worsley St 605,Worsley St,Lakeshore,Barrie,$399900,2 baths,2 beds,https://barrie.listing.ca/111-worsley-st-605.S4962868.htm#61-e
2020-10-22,l891142,135 Essa Rd,Essa Rd,Allandale,Barrie,$550000,2 baths,3 beds,https://barrie.listing.ca/135-essa-rd.S4962237.htm#61-f
2020-10-22,l891138,103 Grace Cres,Grace Cres,Painswick South,Barrie,$799999,4 baths,4+1 beds,https://barrie.listing.ca/103-grace-cres.S4962161.htm#61-g
2020-10-22,l891136,113 Sproule Dr,Sproule Dr,Edgehill Drive,Barrie,$699900,3 baths,3+2 beds,https://barrie.listing.ca/113-sproule-dr.S4962102.htm#61-h
2020-10-22,l891133,73 Elizabeth St,Elizabeth St,Ardagh,Barrie,$545000,4 baths,3+2 beds,https://barrie.listing.ca/73-elizabeth-st.S4961912.htm#61-i
2020-10-22,l890940,54 Koda St 303,Koda St,Holly,Barrie,$474900,2 baths,2 beds,https://barrie.listing.ca/54-koda-st-303.S4962293.htm#61-j
2020-10-22,l890939,237 Steel St 8,Steel St,400 East,Barrie,$399900,2 baths,3 beds,https://barrie.listing.ca/237-steel-st-8.S4962101.htm#61-k
2020-10-23,l893188,32 Coronation Pkwy,Coronation Pkwy,Innis-Shore,Barrie,$619000,3 baths,4 beds,https://barrie.listing.ca/32-coronation-pkwy.S4964785.htm#61-2
2020-10-23,l893187,72 Cook St,Cook St,Codrington,Barrie,$849000,2 baths,3 beds,https://barrie.listing.ca/72-cook-st.S4964759.htm#61-3
2020-10-23,l893185,59 Jagges Dr,Jagges Dr,Edgehill Drive,Barrie,$559900,2 baths,3 beds,https://barrie.listing.ca/59-jagges-dr.S4964628.htm#61-4
2020-10-23,l892902,306 Johnson St,Johnson St,Georgian Drive,Barrie,$525000,2 baths,2+1 beds,https://barrie.listing.ca/306-johnson-st.S4964606.htm#61-5
2020-10-23,l892896,82 Barre Dr,Barre Dr,Painswick North,Barrie,$549500,2 baths,3 beds,https://barrie.listing.ca/82-barre-dr.S4964360.htm#61-6
2020-10-23,l892895,294 Esther Dr,Esther Dr,Painswick South,Barrie,$499900,3 baths,3 beds,https://barrie.listing.ca/294-esther-dr.S4964267.htm#61-7
2020-10-23,l892893,398 Hickling Tr,Hickling Tr,Grove East,Barrie,$599900,4 baths,4+1 beds,https://barrie.listing.ca/398-hickling-tr.S4964218.htm#61-8
2020-10-23,l892892,83 Hadden Cres,Hadden Cres,400 North,Barrie,$499900,3 baths,3 beds,https://barrie.listing.ca/83-hadden-cres.S4964058.htm#61-9
2020-10-23,l892889,957 Yonge St,Yonge St,Rural Barrie Southeast,Barrie,$799900,2 baths,3+1 beds,https://barrie.listing.ca/957-yonge-st.S4963918.htm#61-a
2020-10-26,l895114,30 Irene Dr,Irene Dr,Painswick South,Barrie,$689900,6 baths,4+2 beds,https://barrie.listing.ca/30-irene-dr.S4967017.htm#61-2
2020-10-26,l894497,45 Ottaway Ave,Ottaway Ave,400 East,Barrie,$669000,2 baths,2+2 beds,https://barrie.listing.ca/45-ottaway-ave.S4966288.htm#61-3
2020-10-26,l894065,6 Capps Dr,Capps Dr,Bayshore,Barrie,$2950000,4 baths,4 beds,https://barrie.listing.ca/6-capps-dr.S4965894.htm#61-4
2020-10-26,l894064,78 Copeman Cres,Copeman Cres,Painswick North,Barrie,$559900,2 baths,2+1 beds,https://barrie.listing.ca/78-copeman-cres.S4965878.htm#61-5
2020-10-26,l894062,44 Brock St,Brock St,400 North,Barrie,$859000,2 baths,4 beds,https://barrie.listing.ca/44-brock-st.S4965707.htm#61-6
2020-10-26,l894061,13 Columbia Rd,Columbia Rd,Holly,Barrie,$779999,2 baths,3+1 beds,https://barrie.listing.ca/13-columbia-rd.S4965651.htm#61-7
2020-10-26,l894059,210 Sproule Dr,Sproule Dr,Edgehill Drive,Barrie,$629995,2 baths,2+1 beds,https://barrie.listing.ca/210-sproule-dr.S4965618.htm#61-8
2020-10-26,l894058,41 Gadwall Ave,Gadwall Ave,Painswick South,Barrie,$499900,3 baths,3 beds,https://barrie.listing.ca/41-gadwall-ave.S4965502.htm#61-9
2020-10-26,l894057,50 Brock St,Brock St,Sanford,Barrie,$624900,2 baths,4 beds,https://barrie.listing.ca/50-brock-st.S4965477.htm#61-a
2020-10-26,l893863,20 Koda St 206,Koda St,Holly,Barrie,$499800,2 baths,2 beds,https://barrie.listing.ca/20-koda-st-206.S4965836.htm#61-b
2020-10-26,l893861,17 Cheltenham Rd 4,Cheltenham Rd,400 North,Barrie,$339000,2 baths,2+1 beds,https://barrie.listing.ca/17-cheltenham-rd-4.S4965645.htm#61-c
2020-10-26,l893648,20 Dykstra Dr,Dykstra Dr,Holly,Barrie,$599000,4 baths,3+1 beds,https://barrie.listing.ca/20-dykstra-dr.S4965036.htm#61-d
2020-10-26,l893635,136 Ferndale Dr,Ferndale Dr,Ardagh,Barrie,$730000,3 baths,4 beds,https://barrie.listing.ca/136-ferndale-dr.S4965271.htm#61-e
2020-10-26,l893614,55 Little Lake Dr,Little Lake Dr,400 North,Barrie,$499900,2 baths,4 beds,https://barrie.listing.ca/55-little-lake-dr.S4965133.htm#61-f
2020-10-26,l893494,68 Penvill Tr,Penvill Tr,Ardagh,Barrie,$879900,3 baths,4 beds,https://barrie.listing.ca/68-penvill-tr.S4965048.htm#61-g
2020-10-27,l896162,33 Nathan Cres,Nathan Cres,Painswick South,Barrie,$649000,3 baths,3 beds,https://barrie.listing.ca/33-nathan-cres.S4968380.htm#61-2
2020-10-27,l895923,221 Hickling Tr,Hickling Tr,Grove East,Barrie,$470000,3 baths,3+2 beds,https://barrie.listing.ca/221-hickling-tr.S4968172.htm#61-3
2020-10-27,l895922,19 Bentley Cres,Bentley Cres,Holly,Barrie,$519900,3 baths,3+1 beds,https://barrie.listing.ca/19-bentley-cres.S4967867.htm#61-4
2020-10-27,l895920,199 Ardagh Rd 30,Ardagh Rd,Ardagh,Barrie,$559000,3 baths,3 beds,https://barrie.listing.ca/199-ardagh-rd-30.S4967680.htm#61-5
2020-10-27,l895462,109 Muirfield Dr,Muirfield Dr,Ardagh,Barrie,$849900,3 baths,3 beds,https://barrie.listing.ca/109-muirfield-dr.S4967345.htm#61-6
2020-10-27,l895460,11 Redwood Crt,Redwood Crt,Grove East,Barrie,$499900,2 baths,3 beds,https://barrie.listing.ca/11-redwood-crt.S4967187.htm#61-7
2020-10-27,l896581,124 Holgate St,Holgate St,Allandale,Barrie,$549900,3 baths,3 beds,https://barrie.listing.ca/124-holgate-st.S4968926.htm#61-2
2020-10-27,l896579,30 Wellington Ave,Wellington Ave,Wellington,Barrie,$697000,2 baths,4 beds,https://barrie.listing.ca/30-wellington-ave.S4968899.htm#61-3
2020-10-27,l896578,239 Emms Dr,Emms Dr,Holly,Barrie,$674900,3 baths,3 beds,https://barrie.listing.ca/239-emms-dr.S4968840.htm#61-4
2020-10-27,l896575,31 Michelle Dr,Michelle Dr,Painswick South,Barrie,$697500,3 baths,3+2 beds,https://barrie.listing.ca/31-michelle-dr.S4968582.htm#61-5
2020-10-29,l898322,44 Alfred St,Alfred St,Allandale,Barrie,$519990,2 baths,4 beds,https://barrie.listing.ca/44-alfred-st.S4970905.htm#61-2
2020-10-29,l898063,35 Maple Crown Terr,Maple Crown Terr,Innis-Shore,Barrie,$829900,3 baths,4+1 beds,https://barrie.listing.ca/35-maple-crown-terr.S4970665.htm#61-3
2020-10-29,l898062,64 Hanmer St,Hanmer St,East Bayfield,Barrie,$539000,2 baths,2+1 beds,https://barrie.listing.ca/64-hanmer-st.S4970655.htm#61-4
2020-10-29,l898061,36 Thicketwood Ave,Thicketwood Ave,Painswick South,Barrie,$859900,4 baths,3+2 beds,https://barrie.listing.ca/36-thicketwood-ave.S4970623.htm#61-5
2020-10-29,l898060,158 Hanmer St,Hanmer St,East Bayfield,Barrie,$559900,2 baths,2+1 beds,https://barrie.listing.ca/158-hanmer-st.S4970566.htm#61-6
2020-10-29,l898057,64 Winchester Terr,Winchester Terr,Innis-Shore,Barrie,$549900,4 baths,3 beds,https://barrie.listing.ca/64-winchester-terr.S4970358.htm#61-7
2020-10-29,l898054,18 Florence St,Florence St,Lakeshore,Barrie,$499900,1 baths,3 beds,https://barrie.listing.ca/18-florence-st.S4970291.htm#61-8
2020-10-29,l897870,200 Collier St 304,Collier St,City Centre,Barrie,$439000,2 baths,2 beds,https://barrie.listing.ca/200-collier-st-304.S4970702.htm#61-9
2020-10-29,l897660,134 Blake St,Blake St,Codrington,Barrie,$1200000,3 baths,4 beds,https://barrie.listing.ca/134-blake-st.S4969886.htm#61-a
2020-10-29,l897633,126 Browning Tr,Browning Tr,Letitia Heights,Barrie,$649000,3 baths,4 beds,https://barrie.listing.ca/126-browning-tr.S4969993.htm#61-b
2020-10-29,l897594,24 Windsor Cres,Windsor Cres,Innis-Shore,Barrie,$839000,3 baths,3 beds,https://barrie.listing.ca/24-windsor-cres.S4969788.htm#61-c
2020-10-29,l897472,13 White Oaks Rd,White Oaks Rd,Lakeshore,Barrie,$700000,3 baths,2 beds,https://barrie.listing.ca/13-white-oaks-rd.S4970038.htm#61-d
2020-10-29,l897243,112 Wessenger Dr,Wessenger Dr,Holly,Barrie,$549900,3 baths,3 beds,https://barrie.listing.ca/112-wessenger-dr.S4969669.htm#61-e
2020-10-29,l897242,474 Leacock Dr,Leacock Dr,400 West,Barrie,$475000,2 baths,3+1 beds,https://barrie.listing.ca/474-leacock-dr.S4969621.htm#61-f
2020-10-29,l897241,17 Hersey Cres,Hersey Cres,Holly,Barrie,$524900,2 baths,3 beds,https://barrie.listing.ca/17-hersey-cres.S4969543.htm#61-g
2020-10-29,l897003,11 Springhome Rd,Springhome Rd,Allandale Heights,Barrie,$939900,4 baths,5 beds,https://barrie.listing.ca/11-springhome-rd.S4969485.htm#61-h
2020-10-29,l897002,76 John St,John St,Sanford,Barrie,$665000,2 baths,4 beds,https://barrie.listing.ca/76-john-st.S4969313.htm#61-i
2020-10-29,l896999,232 Browning Tr,Browning Tr,Letitia Heights,Barrie,$690000,4 baths,4+1 beds,https://barrie.listing.ca/232-browning-tr.S4969139.htm#61-j
2020-10-29,l896998,6 Stollar Blvd,Stollar Blvd,Little Lake,Barrie,$649900,2 baths,3+1 beds,https://barrie.listing.ca/6-stollar-blvd.S4969090.htm#61-k
2020-10-29,l896996,102 Wessenger Dr,Wessenger Dr,Holly,Barrie,$529900,3 baths,3 beds,https://barrie.listing.ca/102-wessenger-dr.S4969017.htm#61-l
2020-10-30,l899541,125 Huronia Rd 16,Huronia Rd,Painswick North,Barrie,$529900,2 baths,3 beds,https://barrie.listing.ca/125-huronia-rd-16.S4972444.htm#61-2
2020-10-30,l899540,20 Leslie Ave,Leslie Ave,Holly,Barrie,$629800,2 baths,3+2 beds,https://barrie.listing.ca/20-leslie-ave.S4972433.htm#61-3
2020-10-30,l899461,5 Prince William Way,Prince William Way,Innis-Shore,Barrie,$650000,4 baths,3+1 beds,https://barrie.listing.ca/5-prince-william-way.S4972383.htm#61-4
2020-10-30,l899460,77 Garden Dr,Garden Dr,Allandale,Barrie,$535000,3 baths,3 beds,https://barrie.listing.ca/77-garden-dr.S4972357.htm#61-5
2020-10-30,l899233,190 Shanty Bay Rd,Shanty Bay Rd,North Shore,Barrie,$599000,2 baths,3 beds,https://barrie.listing.ca/190-shanty-bay-rd.S4971633.htm#61-6
2020-10-30,l899203,15 Golden Meadow Rd,Golden Meadow Rd,Bayshore,Barrie,$750000,3 baths,4 beds,https://barrie.listing.ca/15-golden-meadow-rd.S4972043.htm#61-7
2020-10-30,l899096,32 Masters Dr,Masters Dr,East Bayfield,Barrie,$729900,4 baths,4+1 beds,https://barrie.listing.ca/32-masters-dr.S4971741.htm#61-8
2020-10-30,l899077,69 Gore Dr,Gore Dr,Ardagh,Barrie,$619888,4 baths,3+1 beds,https://barrie.listing.ca/69-gore-dr.S4971660.htm#61-9
2020-10-30,l898959,63 Ferris Lane J5,Ferris Lane,Bayfield,Barrie,$319900,2 baths,3 beds,https://barrie.listing.ca/63-ferris-lane-j5.S4971710.htm#61-a
2020-10-30,l898922,28 Donald St 52,Donald St,Queen's Park,Barrie,$395000,2 baths,3 beds,https://barrie.listing.ca/28-donald-st-52.S4972232.htm#61-b
2020-10-30,l898895,181 Collier St 1104,Collier St,City Centre,Barrie,$469900,2 baths,2 beds,https://barrie.listing.ca/181-collier-st-1104.S4972121.htm#61-c
2020-10-30,l898846,75 Ellen St 1706,Ellen St,Lakeshore,Barrie,$374900,1 baths,1 beds,https://barrie.listing.ca/75-ellen-st-1706.S4972190.htm#61-d
2020-10-30,l898751,55 Succession Cres,Succession Cres,Innis-Shore,Barrie,$575000,3 baths,3 beds,https://barrie.listing.ca/55-succession-cres.S4971527.htm#61-e
2020-10-30,l898748,21 Muirfield Dr,Muirfield Dr,Ardagh,Barrie,$699000,3 baths,3 beds,https://barrie.listing.ca/21-muirfield-dr.S4971370.htm#61-f
2020-10-30,l898566,5 Greenwich St 311,Greenwich St,Ardagh,Barrie,$579900,2 baths,3 beds,https://barrie.listing.ca/5-greenwich-st-311.S4971591.htm#61-g
2020-10-30,l898565,150 Dunlop St 810,Dunlop St,City Centre,Barrie,$355900,1 baths,1 beds,https://barrie.listing.ca/150-dunlop-st-810.S4971247.htm#61-h
2020-11-03,l902456,175 Stanley St 64,Stanley St,East Bayfield,Barrie,$495000,3 baths,3 beds,https://barrie.listing.ca/175-stanley-st-64.S4975839.htm#61-2
2020-11-03,l902452,75 Mayfair Dr,Mayfair Dr,Ardagh,Barrie,$649900,3 baths,3+1 beds,https://barrie.listing.ca/75-mayfair-dr.S4975717.htm#61-3
2020-11-03,l902446,232 Browning Tr,Browning Tr,Letitia Heights,Barrie,$659000,4 baths,4+1 beds,https://barrie.listing.ca/232-browning-tr.S4975462.htm#61-4
2020-11-03,l901664,50 Lakeside Terr 105,Lakeside Terr,Little Lake,Barrie,$599990,2 baths,2 beds,https://barrie.listing.ca/50-lakeside-terr-105.S4975353.htm#61-5
2020-11-03,l901663,50 Lakeside Terr 208,Lakeside Terr,Little Lake,Barrie,$503990,2 baths,2 beds,https://barrie.listing.ca/50-lakeside-terr-208.S4975326.htm#61-6
2020-11-03,l901662,111 Worsley St 503,Worsley St,City Centre,Barrie,$475000,2 baths,2 beds,https://barrie.listing.ca/111-worsley-st-503.S4975174.htm#61-7
2020-11-03,l901374,86 Herrell Ave,Herrell Ave,Painswick North,Barrie,$689900,3 baths,3+2 beds,https://barrie.listing.ca/86-herrell-ave.S4974691.htm#61-8
2020-11-03,l901279,6 Kearsey Crt,Kearsey Crt,Sunnidale,Barrie,$839900,4 baths,4 beds,https://barrie.listing.ca/6-kearsey-crt.S4974541.htm#61-9
2020-11-03,l901085,74 Ross St 31,Ross St,City Centre,Barrie,$267800,1 baths,1 beds,https://barrie.listing.ca/74-ross-st-31.S4974339.htm#61-a
2020-11-03,l901084,2 Toronto St 1104,Toronto St,City Centre,Barrie,$675000,2 baths,2 beds,https://barrie.listing.ca/2-toronto-st-1104.S4974288.htm#61-b
2020-11-03,l900890,48 Ferguson Dr,Ferguson Dr,Northwest,Barrie,$534900,3 baths,3+1 beds,https://barrie.listing.ca/48-ferguson-dr.S4974056.htm#61-c
2020-11-03,l900889,20 Copeman Cres,Copeman Cres,Painswick North,Barrie,$649900,4 baths,3 beds,https://barrie.listing.ca/20-copeman-cres.S4974004.htm#61-d
2020-11-03,l900708,57 Knupp Rd,Knupp Rd,Edgehill Drive,Barrie,$735000,3 baths,4 beds,https://barrie.listing.ca/57-knupp-rd.S4973904.htm#61-e
2020-11-03,l900545,172 Cunningham Dr,Cunningham Dr,Ardagh,Barrie,$624900,4 baths,3+1 beds,https://barrie.listing.ca/172-cunningham-dr.S4973612.htm#61-f
2020-11-03,l900496,37 Ellen St 502,Ellen St,Lakeshore,Barrie,$634900,2 baths,2 beds,https://barrie.listing.ca/37-ellen-st-502.S4973741.htm#61-g
2020-11-03,l900313,14 Margaret Dr,Margaret Dr,East Bayfield,Barrie,$659000,3 baths,3 beds,https://barrie.listing.ca/14-margaret-dr.S4973305.htm#61-h
2020-11-03,l900312,103 Napier St,Napier St,Codrington,Barrie,$850000,2 baths,3 beds,https://barrie.listing.ca/103-napier-st.S4973108.htm#61-i
2020-11-03,l900311,107 Napier St,Napier St,Codrington,Barrie,$550000,1 baths,3 beds,https://barrie.listing.ca/107-napier-st.S4973099.htm#61-j
2020-11-03,l900310,48 Golds Cres,Golds Cres,Holly,Barrie,$689900,3 baths,4 beds,https://barrie.listing.ca/48-golds-cres.S4973097.htm#61-k
2020-11-03,l900309,49 Joseph Cres,Joseph Cres,Painswick North,Barrie,$714900,3 baths,4 beds,https://barrie.listing.ca/49-joseph-cres.S4973053.htm#61-l
2020-11-03,l900307,97 Muirfield Dr,Muirfield Dr,Ardagh,Barrie,$929999,4 baths,5 beds,https://barrie.listing.ca/97-muirfield-dr.S4973049.htm#61-m
2020-11-03,l900304,112 Jessica Dr,Jessica Dr,Painswick South,Barrie,$749900,3 baths,4 beds,https://barrie.listing.ca/112-jessica-dr.S4973002.htm#61-n
2020-11-03,l900124,23 Meadow Lane 6,Meadow Lane,Ardagh,Barrie,$319900,1 baths,3 beds,https://barrie.listing.ca/23-meadow-lane-6.S4973483.htm#61-o
2020-11-03,l900123,306 Essa Rd 512,Essa Rd,Ardagh,Barrie,$449900,2 baths,2+1 beds,https://barrie.listing.ca/306-essa-rd-512.S4874996.htm#61-p
2020-11-03,l899862,7 Mccausland Crct,Mccausland Crct,Ardagh,Barrie,$409900,2 baths,2 beds,https://barrie.listing.ca/7-mccausland-crct.S4972818.htm#61-q
2020-11-03,l899859,498 Grove St,Grove St,400 East,Barrie,$749900,4 baths,4+2 beds,https://barrie.listing.ca/498-grove-st.S4972723.htm#61-r
2020-11-04,l903679,332 Hickling Tr,Hickling Tr,Grove East,Barrie,$599900,3 baths,3+1 beds,https://barrie.listing.ca/332-hickling-tr.S4977419.htm#61-2
2020-11-04,l903675,110 Gadwall Ave,Gadwall Ave,Painswick South,Barrie,$499900,3 baths,3 beds,https://barrie.listing.ca/110-gadwall-ave.S4977225.htm#61-3
2020-11-04,l903674,17 Ruffet Dr,Ruffet Dr,Edgehill Drive,Barrie,$649000,4 baths,4 beds,https://barrie.listing.ca/17-ruffet-dr.S4977183.htm#61-4
2020-11-04,l903476,181 Collier St 204,Collier St,City Centre,Barrie,$449900,2 baths,2 beds,https://barrie.listing.ca/181-collier-st-204.S4977418.htm#61-5
2020-11-04,l903475,111 Worsley St Gph #5,Worsley St,City Centre,Barrie,$999900,2 baths,2 beds,https://barrie.listing.ca/111-worsley-st-gph-5.S4977333.htm#61-6
2020-11-04,l903474,33 Ellen St 604,Ellen St,City Centre,Barrie,$874900,2 baths,2 beds,https://barrie.listing.ca/33-ellen-st-604.S4977064.htm#61-7
2020-11-04,l903213,32 Tiffin St,Tiffin St,Lakeshore,Barrie,$399900,1 baths,2+1 beds,https://barrie.listing.ca/32-tiffin-st.S4976629.htm#61-8
2020-11-04,l903212,3 Michelle Dr,Michelle Dr,Painswick South,Barrie,$550000,3 baths,3 beds,https://barrie.listing.ca/3-michelle-dr.S4976738.htm#61-9
2020-11-04,l903176,55 Little Lake Dr,Little Lake Dr,400 North,Barrie,$529900,2 baths,4 beds,https://barrie.listing.ca/55-little-lake-dr.S4976720.htm#61-a
2020-11-04,l903150,47 Moir Cres,Moir Cres,Painswick North,Barrie,$575900,3 baths,4 beds,https://barrie.listing.ca/47-moir-cres.S4976719.htm#61-b
2020-11-04,l903107,14 Kingsridge Rd,Kingsridge Rd,Painswick South,Barrie,$1299900,3 baths,5 beds,https://barrie.listing.ca/14-kingsridge-rd.S4976787.htm#61-c
2020-11-04,l904396,26 Bluejay Dr,Bluejay Dr,Cundles East,Barrie,$455000,3 baths,3 beds,https://barrie.listing.ca/26-bluejay-dr.S4978392.htm#61-2
2020-11-04,l904247,156 Loon Ave,Loon Ave,Painswick South,Barrie,$799900,4 baths,4+2 beds,https://barrie.listing.ca/156-loon-ave.S4978340.htm#61-3
2020-11-04,l904077,245 Ferndale Dr 57,Ferndale Dr,Ardagh,Barrie,$420000,5 baths,3 beds,https://barrie.listing.ca/245-ferndale-dr-57.S4978332.htm#61-4
2020-11-05,l905131,381 Ferndale Dr,Ferndale Dr,Ardagh,Barrie,$499900,4 baths,3 beds,https://barrie.listing.ca/381-ferndale-dr.S4979353.htm#61-2
2020-11-05,l904831,8 Orchard Dr,Orchard Dr,400 East,Barrie,$849900,3 baths,2+1 beds,https://barrie.listing.ca/8-orchard-dr.S4979009.htm#61-3
2020-11-05,l904830,488 Yonge St #4,Yonge St,Painswick North,Barrie,$456789,2 baths,3 beds,https://barrie.listing.ca/488-yonge-st-4.S4978836.htm#61-4
2020-11-05,l904829,89 Franks Way,Franks Way,Allandale Heights,Barrie,$547900,2 baths,3 beds,https://barrie.listing.ca/89-franks-way.S4978789.htm#61-5
2020-11-05,l904828,369 Essa Rd 54,Essa Rd,Ardagh,Barrie,$499900,2 baths,2 beds,https://barrie.listing.ca/369-essa-rd-54.S4978783.htm#61-6
2020-11-05,l904827,210 Little Ave,Little Ave,Allandale Heights,Barrie,$625000,2 baths,3+1 beds,https://barrie.listing.ca/210-little-ave.S4978717.htm#61-7
2020-11-05,l904826,43 Austen Lane,Austen Lane,Letitia Heights,Barrie,$469000,2 baths,4 beds,https://barrie.listing.ca/43-austen-lane.S4978634.htm#61-8
2020-11-05,l904666,300 Essa Rd 602,Essa Rd,Ardagh,Barrie,$569900,2 baths,3 beds,https://barrie.listing.ca/300-essa-rd-602.S4978640.htm#61-9
2020-11-05,l904665,33 Ellen St 405,Ellen St,Lakeshore,Barrie,$599900,2 baths,1 beds,https://barrie.listing.ca/33-ellen-st-405.S4978628.htm#61-a
2020-11-06,l906341,27 Bird St,Bird St,400 West,Barrie,$549900,3 baths,3 beds,https://barrie.listing.ca/27-bird-st.S4980688.htm#61-2
2020-11-06,l906112,267 Wessenger Dr,Wessenger Dr,Holly,Barrie,$499900,2 baths,2 beds,https://barrie.listing.ca/267-wessenger-dr.S4979977.htm#61-3
2020-11-06,l906027,57 Hawthorne Cres,Hawthorne Cres,Ardagh,Barrie,$479900,3 baths,2 beds,https://barrie.listing.ca/57-hawthorne-cres.S4980586.htm#61-4
2020-11-06,l905962,86 Muirfield Dr,Muirfield Dr,Ardagh,Barrie,$899900,4 baths,4 beds,https://barrie.listing.ca/86-muirfield-dr.S4980453.htm#61-5
2020-11-06,l905933,91 Hadden Cres,Hadden Cres,Cundles East,Barrie,$524900,3 baths,3 beds,https://barrie.listing.ca/91-hadden-cres.S4979999.htm#61-6
2020-11-06,l905766,237 Steel St 8,Steel St,400 East,Barrie,$399900,2 baths,3 beds,https://barrie.listing.ca/237-steel-st-8.S4980516.htm#61-7
2020-11-06,l905563,245 Esther Dr,Esther Dr,Painswick South,Barrie,$699000,3 baths,3+2 beds,https://barrie.listing.ca/245-esther-dr.S4979791.htm#61-8
2020-11-06,l905561,6 Lucas Ave,Lucas Ave,Holly,Barrie,$550000,2 baths,2+1 beds,https://barrie.listing.ca/6-lucas-ave.S4979598.htm#61-9
2020-11-06,l905558,8 Deneb St,Deneb St,Ardagh,Barrie,$484900,3 baths,3 beds,https://barrie.listing.ca/8-deneb-st.S4979517.htm#61-a
2020-11-09,l907850,366 Edgehill Dr,Edgehill Dr,Sandy Hollow,Barrie,$759900,3 baths,4+3 beds,https://barrie.listing.ca/366-edgehill-dr.S4982724.htm#61-2
2020-11-09,l907792,20 Shadowood Rd,Shadowood Rd,Ardagh,Barrie,$425000,2 baths,3+1 beds,https://barrie.listing.ca/20-shadowood-rd.S4982762.htm#61-3
2020-11-09,l907625,306 Essa Rd 612,Essa Rd,Ardagh,Barrie,$524900,2 baths,2+1 beds,https://barrie.listing.ca/306-essa-rd-612.S4982443.htm#61-4
2020-11-09,l907443,202 Montgomery Dr,Montgomery Dr,Painswick South,Barrie,$649900,2 baths,3+1 beds,https://barrie.listing.ca/202-montgomery-dr.S4982249.htm#61-5
2020-11-09,l907439,9 Sophia St,Sophia St,City Centre,Barrie,$575000,2 baths,4 beds,https://barrie.listing.ca/9-sophia-st.S4982171.htm#61-6
2020-11-09,l907339,80 O'shaughnessy Cres,O'shaughnessy Cres,Holly,Barrie,$695000,3 baths,4 beds,https://barrie.listing.ca/80-oshaughnessy-cres.S4981641.htm#61-7
2020-11-09,l907274,142 Copeman Cres,Copeman Cres,Painswick South,Barrie,$595000,3 baths,3 beds,https://barrie.listing.ca/142-copeman-cres.S4981930.htm#61-8
2020-11-09,l907272,56 Oren Blvd,Oren Blvd,Sunnidale,Barrie,$650000,2 baths,3+1 beds,https://barrie.listing.ca/56-oren-blvd.S4981526.htm#61-9
2020-11-09,l907212,113 Muirfield Dr,Muirfield Dr,Ardagh,Barrie,$974900,4 baths,4 beds,https://barrie.listing.ca/113-muirfield-dr.S4981589.htm#61-a
2020-11-09,l907167,63 Highland Ave,Highland Ave,City Centre,Barrie,$749900,2 baths,3+2 beds,https://barrie.listing.ca/63-highland-ave.S4981489.htm#61-b
2020-11-09,l906854,306 Essa Rd 313,Essa Rd,Ardagh,Barrie,$539900,2 baths,3 beds,https://barrie.listing.ca/306-essa-rd-313.S4981615.htm#61-c
2020-11-09,l906762,14 Redpath Rd,Redpath Rd,400 North,Barrie,$500000,2 baths,3+1 beds,https://barrie.listing.ca/14-redpath-rd.S4981426.htm#61-d
2020-11-09,l906759,214 Kempview Lane,Kempview Lane,South Shore,Barrie,$1899000,3 baths,4 beds,https://barrie.listing.ca/214-kempview-lane.S4981116.htm#61-e
2020-11-09,l906756,238 Dunlop St,Dunlop St,Lakeshore,Barrie,$719900,2 baths,4 beds,https://barrie.listing.ca/238-dunlop-st.S4981046.htm#61-f
2020-11-09,l906602,54 Koda St 301,Koda St,Holly,Barrie,$569900,2 baths,3 beds,https://barrie.listing.ca/54-koda-st-301.S4981157.htm#61-g
