ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link
2020-10-17,l878185,20 Pagehurst Crt,Pagehurst Crt,Harding,Richmond Hill,$1199900,4 baths,3+1 beds,https://richmond-hill.listing.ca/20-pagehurst-crt.N4946901.htm#1-3u
2020-10-17,l878183,16 Mccachen St,Mccachen St,Oak Ridges,Richmond Hill,$2588000,6 baths,4+2 beds,https://richmond-hill.listing.ca/16-mccachen-st.N4946841.htm#1-3v
2020-10-17,l878148,36 Crossroads Dr,Crossroads Dr,Jefferson,Richmond Hill,$2789800,5 baths,5 beds,https://richmond-hill.listing.ca/36-crossroads-dr.N4946302.htm#1-3w
2020-10-17,l878140,125 Gemini Cres,Gemini Cres,Rouge Woods,Richmond Hill,$1728800,3 baths,4 beds,https://richmond-hill.listing.ca/125-gemini-cres.N4946214.htm#1-3x
2020-10-17,l878135,295 Douglas Rd,Douglas Rd,Oak Ridges Lake Wilcox,Richmond Hill,$1549000,3 baths,3+2 beds,https://richmond-hill.listing.ca/295-douglas-rd.N4946179.htm#1-3y
2020-10-17,l877971,39 Oneida Cres 1105,Oneida Cres,Langstaff,Richmond Hill,$489000,1 baths,2 beds,https://richmond-hill.listing.ca/39-oneida-cres-1105.N4947058.htm#1-3z
2020-10-17,l877967,65 Oneida Cres 1402,Oneida Cres,Langstaff,Richmond Hill,$639900,2 baths,2 beds,https://richmond-hill.listing.ca/65-oneida-cres-1402.N4947039.htm#1-40
2020-10-17,l877949,370 Highway 7 Rd 603,Highway 7 Rd,Doncrest,Richmond Hill,$469800,1 baths,1 beds,https://richmond-hill.listing.ca/370-highway-7-rd-603.N4946601.htm#1-41
2020-10-17,l877945,370 Red Maple Rd 36,Red Maple Rd,Langstaff,Richmond Hill,$698800,2 baths,3 beds,https://richmond-hill.listing.ca/370-red-maple-rd-36.N4946549.htm#1-42
2020-10-17,l877944,30 Harding Blvd 415,Harding Blvd,Harding,Richmond Hill,$529000,2 baths,1+1 beds,https://richmond-hill.listing.ca/30-harding-blvd-415.N4946528.htm#1-43
2020-10-17,l877554,91 Westbury Crt,Westbury Crt,Westbrook,Richmond Hill,$1180000,4 baths,4 beds,https://richmond-hill.listing.ca/91-westbury-crt.N4946145.htm#1-44
2020-10-17,l877546,129 Springhead Gdns,Springhead Gdns,North Richvale,Richmond Hill,$999900,3 baths,3+1 beds,https://richmond-hill.listing.ca/129-springhead-gdns.N4946080.htm#1-45
2020-10-17,l877545,149 Deerwood Cres,Deerwood Cres,Oak Ridges,Richmond Hill,$1200000,4 baths,4 beds,https://richmond-hill.listing.ca/149-deerwood-cres.N4946074.htm#1-46
2020-10-17,l877542,154 Betony Dr,Betony Dr,Oak Ridges,Richmond Hill,$1195999,3 baths,4 beds,https://richmond-hill.listing.ca/154-betony-dr.N4946059.htm#1-47
2020-10-17,l877524,25 Brookgreene Cres,Brookgreene Cres,Westbrook,Richmond Hill,$1799999,5 baths,4+1 beds,https://richmond-hill.listing.ca/25-brookgreene-cres.N4945828.htm#1-48
2020-10-17,l877514,45 Gray Cres,Gray Cres,North Richvale,Richmond Hill,$1099000,3 baths,3 beds,https://richmond-hill.listing.ca/45-gray-cres.N4945712.htm#1-49
2020-10-17,l877510,280 Paradelle Dr 48,Paradelle Dr,Oak Ridges Lake Wilcox,Richmond Hill,$1099777,3 baths,3 beds,https://richmond-hill.listing.ca/280-paradelle-dr-48.N4945668.htm#1-4a
2020-10-17,l877360,9199 Yonge St 707,Yonge St,Langstaff,Richmond Hill,$508000,1 baths,1 beds,https://richmond-hill.listing.ca/9199-yonge-st-707.N4946227.htm#1-4b
2020-10-17,l877349,30 Harding Blvd 905,Harding Blvd,Harding,Richmond Hill,$790000,2 baths,2+1 beds,https://richmond-hill.listing.ca/30-harding-blvd-905.N4946060.htm#1-4c
2020-10-17,l877348,28 Ormerod Lane,Ormerod Lane,Devonsleigh,Richmond Hill,$599000,4 baths,2+1 beds,https://richmond-hill.listing.ca/28-ormerod-lane.N4946035.htm#1-4d
2020-10-17,l877343,9618 Yonge St 201,Yonge St,North Richvale,Richmond Hill,$479000,2 baths,1+1 beds,https://richmond-hill.listing.ca/9618-yonge-st-201.N4945928.htm#1-4e
2020-10-17,l877336,22 Clarissa Dr 509,Clarissa Dr,Harding,Richmond Hill,$649000,2 baths,2+1 beds,https://richmond-hill.listing.ca/22-clarissa-dr-509.N4945653.htm#1-4f
2020-10-17,l877333,85 Baif Blvd 2,Baif Blvd,North Richvale,Richmond Hill,$679000,2 baths,3 beds,https://richmond-hill.listing.ca/85-baif-blvd-2.N4945640.htm#1-4g
2020-10-17,l877332,9618 Yonge St Lph 6,Yonge St,North Richvale,Richmond Hill,$478000,1 baths,1 beds,https://richmond-hill.listing.ca/9618-yonge-st-lph-6.N4945631.htm#1-4h
2020-10-17,l877132,85 Alhart St,Alhart St,Jefferson,Richmond Hill,$1399999,4 baths,5 beds,https://richmond-hill.listing.ca/85-alhart-st.N4945581.htm#1-4i
2020-10-17,l877072,219 Silver Maple Rd,Silver Maple Rd,Jefferson,Richmond Hill,$1398000,3 baths,4 beds,https://richmond-hill.listing.ca/219-silver-maple-rd.N4945214.htm#1-4j
2020-10-17,l877049,36 Hayfield Cres,Hayfield Cres,Jefferson,Richmond Hill,$1278000,3 baths,4 beds,https://richmond-hill.listing.ca/36-hayfield-cres.N4945505.htm#1-4k
2020-10-17,l876869,30 Harding Blvd Ph01,Harding Blvd,Harding,Richmond Hill,$790000,2 baths,2+1 beds,https://richmond-hill.listing.ca/30-harding-blvd-ph01.N4945287.htm#1-4l
2020-10-17,l876850,9199 Yonge St 715 Se,Yonge St,Langstaff,Richmond Hill,$569000,1 baths,1+1 beds,https://richmond-hill.listing.ca/9199-yonge-st-715-se.N4945258.htm#1-4m
2020-10-17,l876670,122 Melbourne Dr,Melbourne Dr,Rouge Woods,Richmond Hill,$2188000,5 baths,4 beds,https://richmond-hill.listing.ca/122-melbourne-dr.N4945153.htm#1-4n
2020-10-17,l876667,63 Beasley Dr,Beasley Dr,Mill Pond,Richmond Hill,$1399888,3 baths,4 beds,https://richmond-hill.listing.ca/63-beasley-dr.N4945132.htm#1-4o
2020-10-17,l876663,16 Hearthstone Cres,Hearthstone Cres,Doncrest,Richmond Hill,$1599000,4 baths,5 beds,https://richmond-hill.listing.ca/16-hearthstone-cres.N4945117.htm#1-4p
2020-10-17,l876650,10 Pulpwood Cres,Pulpwood Cres,Jefferson,Richmond Hill,$1753800,5 baths,5 beds,https://richmond-hill.listing.ca/10-pulpwood-cres.N4944973.htm#1-4q
2020-10-17,l876634,21 Marble Bridge Dr,Marble Bridge Dr,Jefferson,Richmond Hill,$1730000,5 baths,4 beds,https://richmond-hill.listing.ca/21-marble-bridge-dr.N4944672.htm#1-4r
2020-10-17,l876625,234 King Rd,King Rd,Oak Ridges,Richmond Hill,$11580800,0 baths,0 beds,https://richmond-hill.listing.ca/234-king-rd.N4944519.htm#1-4s
2020-10-17,l876624,2 Lynngrove Cres,Lynngrove Cres,Doncrest,Richmond Hill,$1599999,5 baths,4+2 beds,https://richmond-hill.listing.ca/2-lynngrove-cres.N4944500.htm#1-4t
2020-10-17,l876617,263 Browndale Cres,Browndale Cres,Crosby,Richmond Hill,$829000,3 baths,3+1 beds,https://richmond-hill.listing.ca/263-browndale-cres.N4944419.htm#1-4u
2020-10-17,l876416,330 Red Maple Rd 103,Red Maple Rd,Langstaff,Richmond Hill,$449900,1 baths,1 beds,https://richmond-hill.listing.ca/330-red-maple-rd-103.N4944727.htm#1-4v
2020-10-17,l876406,3 Ellesmere St 205,Ellesmere St,Langstaff,Richmond Hill,$418800,1 baths,1 beds,https://richmond-hill.listing.ca/3-ellesmere-st-205.N4944538.htm#1-4w
2020-10-17,l876037,115 Mcalister Ave,Mcalister Ave,Rural Richmond Hill,Richmond Hill,$979900,3 baths,3 beds,https://richmond-hill.listing.ca/115-mcalister-ave.N4944107.htm#1-4x
2020-10-17,l876033,51 Shining Willow Crt,Shining Willow Crt,South Richvale,Richmond Hill,$2188000,4 baths,5 beds,https://richmond-hill.listing.ca/51-shining-willow-crt.N4944064.htm#1-4y
2020-10-17,l876018,1 Country Crt,Country Crt,Oak Ridges,Richmond Hill,$1489000,4 baths,4+2 beds,https://richmond-hill.listing.ca/1-country-crt.N4943799.htm#1-4z
2020-10-17,l876011,219 Red Maple Rd,Red Maple Rd,Langstaff,Richmond Hill,$999900,3 baths,3+1 beds,https://richmond-hill.listing.ca/219-red-maple-rd.N4943738.htm#1-50
2020-10-17,l876004,2 Wendy Way,Wendy Way,Oak Ridges,Richmond Hill,$1999000,1 baths,3 beds,https://richmond-hill.listing.ca/2-wendy-way.N4943710.htm#1-51
2020-10-17,l876001,99 Nottingham Dr,Nottingham Dr,Westbrook,Richmond Hill,$1078000,5 baths,3+1 beds,https://richmond-hill.listing.ca/99-nottingham-dr.N4943674.htm#1-52
2020-10-17,l875805,23 Oneida Cres 1109,Oneida Cres,Langstaff,Richmond Hill,$459000,1 baths,1 beds,https://richmond-hill.listing.ca/23-oneida-cres-1109.N4943897.htm#1-53
2020-10-17,l875590,155 Marsi Rd,Marsi Rd,North Richvale,Richmond Hill,$3699900,5 baths,4 beds,https://richmond-hill.listing.ca/155-marsi-rd.N4943635.htm#1-54
2020-10-17,l875585,61 Roosevelt Dr,Roosevelt Dr,South Richvale,Richmond Hill,$3490000,7 baths,4+1 beds,https://richmond-hill.listing.ca/61-roosevelt-dr.N4943609.htm#1-55
2020-10-17,l875205,78 Oldhill St,Oldhill St,Devonsleigh,Richmond Hill,$889999,4 baths,3+1 beds,https://richmond-hill.listing.ca/78-oldhill-st.N4943247.htm#1-56
2020-10-17,l875204,49 Gerden Dr,Gerden Dr,Rural Richmond Hill,Richmond Hill,$1958888,4 baths,4 beds,https://richmond-hill.listing.ca/49-gerden-dr.N4943226.htm#1-57
2020-10-17,l875200,138 Richmond St,Richmond St,Mill Pond,Richmond Hill,$2688000,6 baths,4+2 beds,https://richmond-hill.listing.ca/138-richmond-st.N4943193.htm#1-58
2020-10-17,l875198,46 Drizzel Cres,Drizzel Cres,Oak Ridges,Richmond Hill,$1095990,3 baths,4 beds,https://richmond-hill.listing.ca/46-drizzel-cres.N4943160.htm#1-59
2020-10-17,l875191,4 Casa Grande St,Casa Grande St,Westbrook,Richmond Hill,$799900,4 baths,3+1 beds,https://richmond-hill.listing.ca/4-casa-grande-st.N4943093.htm#1-5a
2020-10-17,l875171,26 Aladdin Cres,Aladdin Cres,Westbrook,Richmond Hill,$1849900,5 baths,4+2 beds,https://richmond-hill.listing.ca/26-aladdin-cres.N4942879.htm#1-5b
2020-10-17,l875169,42 Holly Dr,Holly Dr,Rouge Woods,Richmond Hill,$1428000,4 baths,4 beds,https://richmond-hill.listing.ca/42-holly-dr.N4942854.htm#1-5c
2020-10-17,l875157,37 Subrisco Ave,Subrisco Ave,Devonsleigh,Richmond Hill,$1399000,5 baths,4+2 beds,https://richmond-hill.listing.ca/37-subrisco-ave.N4942680.htm#1-5d
2020-10-17,l874967,9015 Leslie St 710,Leslie St,Beaver Creek Business Park,Richmond Hill,$669900,2 baths,3 beds,https://richmond-hill.listing.ca/9015-leslie-st-710.N4943245.htm#1-5e
2020-10-17,l874577,277 Richmond St,Richmond St,Mill Pond,Richmond Hill,$1290000,4 baths,5+1 beds,https://richmond-hill.listing.ca/277-richmond-st.N4942271.htm#1-5f
2020-10-17,l874566,33 Coons Rd,Coons Rd,Oak Ridges,Richmond Hill,$1349900,3 baths,3 beds,https://richmond-hill.listing.ca/33-coons-rd.N4942163.htm#1-5g
2020-10-17,l874100,19 Grovewood St,Grovewood St,Oak Ridges,Richmond Hill,$1588888,4 baths,4 beds,https://richmond-hill.listing.ca/19-grovewood-st.N4941797.htm#1-5h
2020-10-17,l874098,71 Magdalan Cres,Magdalan Cres,Jefferson,Richmond Hill,$1070000,3 baths,4 beds,https://richmond-hill.listing.ca/71-magdalan-cres.N4941783.htm#1-5i
2020-10-17,l874097,99 Castle Rock Dr,Castle Rock Dr,North Richvale,Richmond Hill,$739000,3 baths,3 beds,https://richmond-hill.listing.ca/99-castle-rock-dr.N4941774.htm#1-5j
2020-10-17,l874055,19 Glenhurst Rd,Glenhurst Rd,Doncrest,Richmond Hill,$1788888,5 baths,4+3 beds,https://richmond-hill.listing.ca/19-glenhurst-rd.N4941667.htm#1-5k
2020-10-17,l874049,13 Canyon Hill Ave,Canyon Hill Ave,Westbrook,Richmond Hill,$1058000,3 baths,3 beds,https://richmond-hill.listing.ca/13-canyon-hill-ave.N4936644.htm#1-5l
2020-10-17,l874006,34 Dunn Dr,Dunn Dr,Oak Ridges Lake Wilcox,Richmond Hill,$3198000,5 baths,4 beds,https://richmond-hill.listing.ca/34-dunn-dr.N4941627.htm#1-5m
2020-10-17,l874003,37 Thornbush Crt,Thornbush Crt,Westbrook,Richmond Hill,$1045000,4 baths,3 beds,https://richmond-hill.listing.ca/37-thornbush-crt.N4941736.htm#1-5n
2020-10-17,l873971,136 Pemberton Rd,Pemberton Rd,North Richvale,Richmond Hill,$3799000,3 baths,4+1 beds,https://richmond-hill.listing.ca/136-pemberton-rd.N4941766.htm#1-5o
2020-10-17,l873942,326 Major Mackenzie Dr 801,Major Mackenzie Dr,Crosby,Richmond Hill,$499988,2 baths,2+1 beds,https://richmond-hill.listing.ca/326-major-mackenzie-dr-801.N4941581.htm#1-5p
2020-10-17,l873686,6 Ellesmere St,Ellesmere St,Langstaff,Richmond Hill,$970000,4 baths,3+1 beds,https://richmond-hill.listing.ca/6-ellesmere-st.N4941035.htm#1-5q
2020-10-17,l873684,8 Prince Patrick Ave,Prince Patrick Ave,Langstaff,Richmond Hill,$939999,3 baths,3 beds,https://richmond-hill.listing.ca/8-prince-patrick-ave.N4941001.htm#1-5r
2020-10-17,l873675,84 Maple Grove Ave,Maple Grove Ave,Oak Ridges,Richmond Hill,$2999888,7 baths,5+1 beds,https://richmond-hill.listing.ca/84-maple-grove-ave.N4940875.htm#1-5s
2020-10-17,l873665,10 Blackforest Dr,Blackforest Dr,Oak Ridges,Richmond Hill,$1588000,2 baths,3+1 beds,https://richmond-hill.listing.ca/10-blackforest-dr.N4940770.htm#1-5t
2020-10-17,l873499,11121 Yonge St 217,Yonge St,Devonsleigh,Richmond Hill,$499000,2 baths,2+1 beds,https://richmond-hill.listing.ca/11121-yonge-st-217.N4941376.htm#1-5u
2020-10-17,l873486,11611 Yonge St 210,Yonge St,Jefferson,Richmond Hill,$499900,1 baths,2 beds,https://richmond-hill.listing.ca/11611-yonge-st-210.N4940933.htm#1-5v
2020-10-17,l873159,6 London Pride Dr,London Pride Dr,Jefferson,Richmond Hill,$899900,3 baths,3 beds,https://richmond-hill.listing.ca/6-london-pride-dr.N4940337.htm#1-5w
2020-10-17,l873158,42 Hartney Dr,Hartney Dr,Rural Richmond Hill,Richmond Hill,$1069000,3 baths,3 beds,https://richmond-hill.listing.ca/42-hartney-dr.N4940317.htm#1-5x
2020-10-17,l873149,45 Eleanor Circ,Eleanor Circ,South Richvale,Richmond Hill,$1169000,3 baths,4 beds,https://richmond-hill.listing.ca/45-eleanor-circ.N4940243.htm#1-5y
2020-10-17,l873146,148 Richmond St,Richmond St,Mill Pond,Richmond Hill,$699888,1 baths,2 beds,https://richmond-hill.listing.ca/148-richmond-st.N4940211.htm#1-5z
2020-10-17,l872968,105 Oneida Cres 703,Oneida Cres,Langstaff,Richmond Hill,$690000,2 baths,2+1 beds,https://richmond-hill.listing.ca/105-oneida-cres-703.N4940629.htm#1-60
2020-10-17,l872949,310 Red Maple Rd 1006,Red Maple Rd,Langstaff,Richmond Hill,$459000,1 baths,1+1 beds,https://richmond-hill.listing.ca/310-red-maple-rd-1006.N4940190.htm#1-61
2020-10-17,l872948,370 Highway 7 601,Highway 7,Doncrest,Richmond Hill,$539000,1 baths,2 beds,https://richmond-hill.listing.ca/370-highway-7-601.N4940154.htm#1-62
2020-10-17,l872661,11121 Yonge St 511,Yonge St,Devonsleigh,Richmond Hill,$489000,2 baths,2 beds,https://richmond-hill.listing.ca/11121-yonge-st-511.N4940078.htm#1-63
2020-10-17,l872617,161 Church St S St,Church St S St,Harding,Richmond Hill,$1280000,2 baths,2 beds,https://richmond-hill.listing.ca/161-church-st-s-st.N4939968.htm#1-64
2020-10-17,l872556,23 Observatory Lane 96,Observatory Lane,Observatory,Richmond Hill,$829000,3 baths,3 beds,https://richmond-hill.listing.ca/23-observatory-lane-96.N4939953.htm#1-65
2020-10-17,l872547,2 Briggs Ave,Briggs Ave,Doncrest,Richmond Hill,$1098000,4 baths,3+1 beds,https://richmond-hill.listing.ca/2-briggs-ave.N4939934.htm#1-66
2020-10-17,l872543,50 Rideau Dr,Rideau Dr,Langstaff,Richmond Hill,$1049900,3 baths,3 beds,https://richmond-hill.listing.ca/50-rideau-dr.N4939913.htm#1-67
2020-10-17,l872520,12 Stockbridge Ave,Stockbridge Ave,Jefferson,Richmond Hill,$1378000,3 baths,4 beds,https://richmond-hill.listing.ca/12-stockbridge-ave.N4939915.htm#1-68
2020-10-17,l872290,376 Highway 7 321,Highway 7,Doncrest,Richmond Hill,$499000,1 baths,1+1 beds,https://richmond-hill.listing.ca/376-highway-7-321.N4939666.htm#1-69
2020-10-17,l872274,151 Silverwood Ave 26,Silverwood Ave,Devonsleigh,Richmond Hill,$899000,4 baths,4+1 beds,https://richmond-hill.listing.ca/151-silverwood-ave-26.N4939652.htm#1-6a
2020-10-17,l872131,12 Giardina Cres,Giardina Cres,Bayview Hill,Richmond Hill,$2468000,5 baths,5 beds,https://richmond-hill.listing.ca/12-giardina-cres.N4939333.htm#1-6b
2020-10-17,l872059,51 Baffin Crt 710,Baffin Crt,Langstaff,Richmond Hill,$489800,1 baths,1 beds,https://richmond-hill.listing.ca/51-baffin-crt-710.N4939526.htm#1-6c
2020-10-17,l871907,35 Causland Lane,Causland Lane,Devonsleigh,Richmond Hill,$1038000,4 baths,3 beds,https://richmond-hill.listing.ca/35-causland-lane.N4939275.htm#1-6d
2020-10-17,l871906,22 Breda Crt,Breda Crt,South Richvale,Richmond Hill,$1499900,3 baths,4 beds,https://richmond-hill.listing.ca/22-breda-crt.N4939271.htm#1-6e
2020-10-17,l871902,11 Casely Ave,Casely Ave,Rural Richmond Hill,Richmond Hill,$1079000,4 baths,4 beds,https://richmond-hill.listing.ca/11-casely-ave.N4939251.htm#1-6f
2020-10-17,l871804,100 Observatory Lane Ph2,Observatory Lane,Observatory,Richmond Hill,$625000,2 baths,2 beds,https://richmond-hill.listing.ca/100-observatory-lane-ph2.N4939181.htm#1-6g
2020-10-17,l871801,125 Hall St 11,Hall St,Mill Pond,Richmond Hill,$799000,4 baths,3+1 beds,https://richmond-hill.listing.ca/125-hall-st-11.N4939068.htm#1-6h
2020-10-17,l871696,153 Lawrence Ave,Lawrence Ave,Harding,Richmond Hill,$2490000,5 baths,4+1 beds,https://richmond-hill.listing.ca/153-lawrence-ave.N4939013.htm#1-6i
2020-10-17,l871622,32 Pitney Ave,Pitney Ave,Jefferson,Richmond Hill,$890000,3 baths,3 beds,https://richmond-hill.listing.ca/32-pitney-ave.N4938986.htm#1-6j
2020-10-17,l871608,126 Elmwood Ave,Elmwood Ave,Harding,Richmond Hill,$1198000,4 baths,3+2 beds,https://richmond-hill.listing.ca/126-elmwood-ave.N4938798.htm#1-6k
2020-10-17,l871604,37 Florentine Cres,Florentine Cres,Devonsleigh,Richmond Hill,$1599000,4 baths,4+1 beds,https://richmond-hill.listing.ca/37-florentine-cres.N4938764.htm#1-6l
2020-10-17,l871258,9 Langhorst Cres,Langhorst Cres,Jefferson,Richmond Hill,$1468888,5 baths,4+1 beds,https://richmond-hill.listing.ca/9-langhorst-cres.N4938535.htm#1-6m
2020-10-17,l871255,280 Paradelle Dr 46,Paradelle Dr,Oak Ridges Lake Wilcox,Richmond Hill,$1150000,4 baths,3 beds,https://richmond-hill.listing.ca/280-paradelle-dr-46.N4938469.htm#1-6n
2020-10-17,l871215,123 Wildwood Ave,Wildwood Ave,Oak Ridges Lake Wilcox,Richmond Hill,$770000,1 baths,2 beds,https://richmond-hill.listing.ca/123-wildwood-ave.N4937964.htm#1-6o
2020-10-17,l871012,1 Bond Cres,Bond Cres,Oak Ridges,Richmond Hill,$816990,3 baths,3 beds,https://richmond-hill.listing.ca/1-bond-cres.N4938475.htm#1-6p
2020-10-17,l871006,9199 Yonge St Se-506,Yonge St,Langstaff,Richmond Hill,$592000,2 baths,2 beds,https://richmond-hill.listing.ca/9199-yonge-st-se-506.N4938329.htm#1-6q
2020-10-17,l871005,326 Major Mackenzie Dr 118,Major Mackenzie Dr,Crosby,Richmond Hill,$429900,1 baths,1+1 beds,https://richmond-hill.listing.ca/326-major-mackenzie-dr-118.N4938304.htm#1-6r
2020-10-17,l871001,11611 Yonge St 802,Yonge St,Jefferson,Richmond Hill,$598000,2 baths,2+1 beds,https://richmond-hill.listing.ca/11611-yonge-st-802.N4938245.htm#1-6s
2020-10-17,l870991,9199 Yonge St 601,Yonge St,Langstaff,Richmond Hill,$479000,1 baths,1 beds,https://richmond-hill.listing.ca/9199-yonge-st-601.N4938009.htm#1-6t
2020-10-17,l870619,32 Lady Lynn Cres,Lady Lynn Cres,Doncrest,Richmond Hill,$1888000,5 baths,5+2 beds,https://richmond-hill.listing.ca/32-lady-lynn-cres.N4937681.htm#1-6u
2020-10-17,l870613,2 Wheelwright Dr,Wheelwright Dr,Oak Ridges Lake Wilcox,Richmond Hill,$999000,3 baths,3 beds,https://richmond-hill.listing.ca/2-wheelwright-dr.N4937592.htm#1-6v
2020-10-17,l870606,10 Homerton Ave,Homerton Ave,Oak Ridges,Richmond Hill,$1229000,4 baths,4+1 beds,https://richmond-hill.listing.ca/10-homerton-ave.N4937434.htm#1-6w
2020-10-17,l870598,54 Hearthstone Cres,Hearthstone Cres,Doncrest,Richmond Hill,$1988000,5 baths,5+2 beds,https://richmond-hill.listing.ca/54-hearthstone-cres.N4937274.htm#1-6x
2020-10-17,l870597,13 Hunters Point Dr,Hunters Point Dr,South Richvale,Richmond Hill,$1149000,3 baths,3+1 beds,https://richmond-hill.listing.ca/13-hunters-point-dr.N4937258.htm#1-6y
2020-10-17,l870592,15 Walter Sinclair Crt,Walter Sinclair Crt,Jefferson,Richmond Hill,$868000,4 baths,3+1 beds,https://richmond-hill.listing.ca/15-walter-sinclair-crt.N4937231.htm#1-6z
2020-10-17,l870442,9205 Yonge St 1103,Yonge St,Langstaff,Richmond Hill,$539900,1 baths,1+1 beds,https://richmond-hill.listing.ca/9205-yonge-st-1103.N4937921.htm#1-70
2020-10-17,l870437,330 Red Maple Rd 212,Red Maple Rd,Langstaff,Richmond Hill,$499000,1 baths,2 beds,https://richmond-hill.listing.ca/330-red-maple-rd-212.N4937841.htm#1-71
2020-10-17,l870213,1 Sequin Dr,Sequin Dr,Jefferson,Richmond Hill,$1499000,6 baths,4+1 beds,https://richmond-hill.listing.ca/1-sequin-dr.N4937175.htm#1-72
2020-10-17,l870210,39 Paper Mills Cres,Paper Mills Cres,Jefferson,Richmond Hill,$1099000,4 baths,3+1 beds,https://richmond-hill.listing.ca/39-paper-mills-cres.N4937156.htm#1-73
2020-10-17,l870208,38 Bawden Dr,Bawden Dr,Rural Richmond Hill,Richmond Hill,$1138000,3 baths,3 beds,https://richmond-hill.listing.ca/38-bawden-dr.N4937135.htm#1-74
2020-10-17,l870189,73 King William Cres 208,King William Cres,Langstaff,Richmond Hill,$495000,1 baths,1+1 beds,https://richmond-hill.listing.ca/73-king-william-cres-208.N4937148.htm#1-75
2020-10-17,l870003,9201 Yonge St 1203,Yonge St,Langstaff,Richmond Hill,$499000,1 baths,1 beds,https://richmond-hill.listing.ca/9201-yonge-st-1203.N4936935.htm#1-76
2020-10-17,l869721,278 King Rd,King Rd,Oak Ridges,Richmond Hill,$869900,3 baths,3 beds,https://richmond-hill.listing.ca/278-king-rd.N4936797.htm#1-77
2020-10-17,l869704,136 Harding Blvd,Harding Blvd,Harding,Richmond Hill,$1849000,2 baths,3+1 beds,https://richmond-hill.listing.ca/136-harding-blvd.N4936555.htm#1-78
2020-10-17,l869695,89 Wollf Trail Cres,Wollf Trail Cres,Jefferson,Richmond Hill,$1498900,4 baths,4+1 beds,https://richmond-hill.listing.ca/89-wollf-trail-cres.N4936468.htm#1-79
2020-10-17,l869684,103 Arten Ave,Arten Ave,Mill Pond,Richmond Hill,$3088000,7 baths,5+1 beds,https://richmond-hill.listing.ca/103-arten-ave.N4936389.htm#1-7a
2020-10-17,l869664,11 Howick Lane,Howick Lane,South Richvale,Richmond Hill,$1090000,4 baths,3 beds,https://richmond-hill.listing.ca/11-howick-lane.N4936110.htm#1-7b
2020-10-17,l869652,141 Castle Rock Dr 22,Castle Rock Dr,North Richvale,Richmond Hill,$868000,3 baths,3 beds,https://richmond-hill.listing.ca/141-castle-rock-dr-22.N4935959.htm#1-7c
2020-10-17,l869645,442 Balkan Rd,Balkan Rd,Crosby,Richmond Hill,$1198000,3 baths,3+1 beds,https://richmond-hill.listing.ca/442-balkan-rd.N4935886.htm#1-7d
2020-10-17,l869443,370 Highway 7 Ave 909,Highway 7 Ave,Doncrest,Richmond Hill,$529000,1 baths,1+1 beds,https://richmond-hill.listing.ca/370-highway-7-ave-909.N4936541.htm#1-7e
2020-10-17,l869003,62 Hillhurst Dr,Hillhurst Dr,Bayview Hill,Richmond Hill,$2280000,5 baths,5+2 beds,https://richmond-hill.listing.ca/62-hillhurst-dr.N4935565.htm#1-7f
2020-10-17,l869001,49 Tomlin Cres,Tomlin Cres,North Richvale,Richmond Hill,$1498000,4 baths,4 beds,https://richmond-hill.listing.ca/49-tomlin-cres.N4935523.htm#1-7g
